customer_id,purchase_date,amount
CUST0502,2024-05-20,134.55
CUST0502,2023-07-20,23.7
CUST0503,2024-10-22,14.36
CUST0503,2024-03-11,306.42
CUST0503,2025-02-02,7.54
CUST0503,2024-10-18,22.2
CUST0504,2023-07-17,27.28
CUST0504,2023-11-24,24.02
CUST0504,2023-12-17,52.96
CUST0504,2024-05-25,121.75
CUST0505,2024-04-16,7.05
CUST0505,2024-11-02,38.11
CUST0505,2024-11-23,31.03
CUST0505,2024-05-02,70.51
CUST0505,2024-02-20,150.39
CUST0505,2024-09-01,195.42
CUST0506,2022-01-07,120.92
CUST0506,2022-01-04,0.99
CUST0506,2020-06-29,52.62
CUST0506,2022-11-23,39.96
CUST0507,2025-03-02,108.57
CUST0507,2025-02-27,94.08
CUST0507,2025-01-08,246.63
CUST0507,2024-10-18,17.0
CUST0507,2024-10-26,139.35
CUST0507,2024-11-19,84.0
CUST0507,2025-01-08,32.11
CUST0507,2025-03-23,64.33
CUST0507,2025-03-27,40.61
CUST0508,2021-01-20,26.51
CUST0508,2022-09-07,67.73
CUST0508,2022-04-12,37.14
CUST0508,2023-02-11,20.06
CUST0508,2021-03-12,70.14
CUST0509,2022-12-12,262.76
CUST0509,2021-07-03,202.27
CUST0509,2022-04-26,122.97
CUST0510,2024-02-08,103.26
CUST0510,2024-03-16,179.77
CUST0510,2022-04-16,86.12
CUST0510,2024-01-20,103.96
CUST0511,2025-03-18,8.5
CUST0511,2024-02-20,57.1
CUST0511,2024-06-01,34.62
CUST0512,2024-12-14,11.02
CUST0512,2025-03-10,15.73
CUST0512,2025-04-17,209.66
CUST0512,2025-04-29,75.12
CUST0513,2023-07-20,11.92
CUST0513,2024-10-04,5.06
CUST0513,2022-10-04,29.77
CUST0513,2022-10-08,14.58
CUST0513,2022-05-29,30.12
CUST0513,2021-10-31,48.62
CUST0514,2025-04-05,41.7
CUST0514,2025-02-01,606.29
CUST0514,2025-01-26,30.59
CUST0514,2025-04-13,32.73
CUST0514,2025-03-17,266.89
CUST0514,2025-03-06,2.5
CUST0514,2025-04-28,119.3
CUST0515,2022-01-01,105.04
CUST0515,2022-12-24,404.46
CUST0515,2021-09-12,242.84
CUST0515,2023-11-15,57.83
CUST0515,2023-09-05,4.08
CUST0515,2023-01-20,44.99
CUST0515,2021-11-12,175.09
CUST0515,2025-01-09,120.9
CUST0516,2023-10-17,263.88
CUST0516,2023-05-27,102.47
CUST0516,2024-02-22,37.35
CUST0517,2024-09-17,43.89
CUST0517,2024-01-09,114.73
CUST0517,2024-05-07,108.54
CUST0517,2024-04-15,125.64
CUST0518,2025-04-02,91.05
CUST0518,2025-03-05,203.79
CUST0518,2024-09-27,221.49
CUST0518,2024-10-26,59.61
CUST0519,2022-11-13,54.7
CUST0519,2023-04-01,182.54
CUST0519,2024-08-07,209.66
CUST0519,2024-06-02,27.86
CUST0520,2023-08-31,5.0
CUST0520,2022-07-08,185.62
CUST0520,2023-08-30,57.63
CUST0520,2024-11-11,41.92
CUST0520,2022-07-30,79.07
CUST0521,2023-07-10,20.36
CUST0521,2024-09-28,5.87
CUST0521,2023-08-31,88.62
CUST0521,2025-02-04,183.48
CUST0522,2023-03-22,85.04
CUST0523,2024-10-02,132.89
CUST0523,2025-03-06,98.26
CUST0523,2025-03-11,86.93
CUST0523,2025-02-12,135.36
CUST0523,2024-10-26,112.46
CUST0524,2023-06-06,112.76
CUST0524,2025-03-03,195.62
CUST0524,2023-12-31,328.96
CUST0525,2025-04-03,96.31
CUST0525,2023-05-30,152.08
CUST0525,2023-06-12,121.5
CUST0525,2022-10-18,179.85
CUST0526,2023-04-21,37.71
CUST0526,2024-08-17,316.94
CUST0526,2021-10-02,3.4
CUST0526,2023-07-18,86.7
CUST0527,2025-04-14,68.2
CUST0527,2025-02-17,246.32
CUST0527,2024-08-03,23.79
CUST0528,2024-06-05,26.51
CUST0528,2024-11-10,17.05
CUST0528,2024-09-10,115.02
CUST0528,2024-06-16,90.06
CUST0528,2024-06-10,140.58
CUST0529,2023-10-21,43.78
CUST0529,2022-09-06,83.15
CUST0529,2022-08-01,29.08
CUST0529,2022-09-03,246.85
CUST0529,2024-01-05,30.88
CUST0530,2024-05-28,291.35
CUST0530,2025-02-23,112.95
CUST0530,2025-04-15,35.89
CUST0530,2025-02-27,20.86
CUST0530,2025-03-19,36.2
CUST0530,2025-03-11,9.76
CUST0531,2025-04-19,158.76
CUST0531,2023-06-17,15.24
CUST0532,2022-04-13,18.25
CUST0532,2021-12-26,257.35
CUST0532,2023-05-31,172.3
CUST0533,2025-02-26,60.8
CUST0533,2025-02-16,221.62
CUST0533,2024-11-03,84.28
CUST0533,2024-12-23,178.61
CUST0533,2025-03-13,478.24
CUST0533,2024-09-10,17.87
CUST0533,2025-01-15,117.69
CUST0534,2025-01-05,48.26
CUST0534,2025-04-01,99.6
CUST0534,2024-11-17,56.24
CUST0534,2024-12-20,57.58
CUST0534,2025-04-05,37.16
CUST0534,2024-12-07,143.6
CUST0534,2024-11-18,275.16
CUST0534,2024-12-08,282.6
CUST0535,2020-09-23,31.2
CUST0535,2024-05-16,243.28
CUST0535,2024-09-23,100.29
CUST0535,2022-05-15,127.67
CUST0536,2025-01-23,47.05
CUST0536,2022-09-23,98.55
CUST0537,2022-02-04,11.37
CUST0537,2022-10-22,1.71
CUST0537,2022-12-10,240.31
CUST0537,2024-02-11,31.42
CUST0537,2022-07-28,171.3
CUST0538,2023-08-12,379.15
CUST0538,2022-12-27,333.41
CUST0538,2024-05-14,17.88
CUST0538,2023-09-10,35.59
CUST0538,2024-10-23,10.55
CUST0538,2022-12-18,31.71
CUST0538,2023-03-13,169.26
CUST0538,2023-11-15,47.53
CUST0539,2024-07-02,428.14
CUST0539,2021-05-03,171.95
CUST0539,2022-03-03,33.06
CUST0539,2022-09-18,7.26
CUST0539,2023-05-16,5.83
CUST0540,2024-08-11,19.11
CUST0540,2024-08-14,44.82
CUST0540,2024-06-01,101.42
CUST0540,2023-12-11,7.33
CUST0540,2025-03-10,44.87
CUST0540,2024-11-27,76.53
CUST0540,2024-09-19,557.92
CUST0541,2023-11-29,15.58
CUST0541,2023-09-09,9.82
CUST0541,2021-05-21,1.68
CUST0541,2023-11-09,206.78
CUST0541,2024-02-27,26.98
CUST0541,2022-08-13,23.76
CUST0541,2025-04-06,133.19
CUST0541,2023-05-17,38.57
CUST0541,2022-01-24,70.53
CUST0542,2024-12-28,0.87
CUST0542,2024-03-14,2.02
CUST0542,2024-10-31,88.33
CUST0542,2024-06-21,60.77
CUST0542,2023-07-02,72.98
CUST0542,2024-03-09,0.75
CUST0543,2024-11-29,27.01
CUST0543,2025-03-23,98.89
CUST0543,2024-10-29,177.16
CUST0543,2024-06-12,53.72
CUST0543,2024-10-29,29.88
CUST0543,2024-11-01,201.75
CUST0543,2025-01-31,110.64
CUST0544,2021-01-24,66.53
CUST0544,2023-03-06,83.44
CUST0544,2020-11-22,248.6
CUST0544,2022-05-29,161.35
CUST0544,2024-06-28,59.99
CUST0544,2021-01-18,126.83
CUST0545,2025-01-20,246.32
CUST0545,2025-01-16,40.86
CUST0545,2025-02-19,304.21
CUST0545,2025-01-19,76.15
CUST0546,2025-01-12,97.54
CUST0546,2025-03-22,59.22
CUST0546,2025-01-24,150.5
CUST0546,2025-02-13,24.91
CUST0547,2024-01-12,417.18
CUST0547,2024-04-19,109.78
CUST0547,2024-09-04,33.6
CUST0547,2024-03-24,88.14
CUST0547,2024-04-04,11.6
CUST0547,2024-04-17,337.66
CUST0548,2023-01-05,223.0
CUST0548,2024-10-14,8.19
CUST0548,2023-03-05,40.18
CUST0548,2023-02-03,28.54
CUST0548,2025-03-31,442.4
CUST0548,2022-01-05,49.33
CUST0549,2024-05-01,26.7
CUST0549,2024-07-04,1.98
CUST0549,2023-10-25,211.52
CUST0549,2024-09-06,337.0
CUST0549,2023-06-20,41.79
CUST0550,2023-12-12,114.02
CUST0551,2024-07-02,97.43
CUST0551,2024-10-16,36.95
CUST0551,2025-03-18,46.0
CUST0551,2025-01-19,146.85
CUST0551,2024-09-24,166.57
CUST0552,2024-08-04,275.66
CUST0552,2023-09-17,174.6
CUST0552,2025-02-02,156.69
CUST0552,2023-03-13,22.43
CUST0552,2024-10-27,163.54
CUST0552,2024-11-06,189.8
CUST0552,2023-09-30,34.13
CUST0553,2024-08-05,85.75
CUST0553,2024-01-13,103.61
CUST0553,2025-02-25,1.71
CUST0554,2024-12-30,1.41
CUST0554,2022-07-02,83.67
CUST0555,2023-08-22,61.54
CUST0555,2023-07-02,69.11
CUST0555,2024-08-16,7.5
CUST0555,2024-01-13,115.34
CUST0556,2024-12-16,205.88
CUST0556,2025-03-18,94.96
CUST0556,2023-04-12,17.1
CUST0556,2024-05-01,327.91
CUST0556,2024-11-24,73.06
CUST0557,2023-11-03,60.69
CUST0557,2023-01-20,140.03
CUST0557,2025-01-18,14.21
CUST0557,2021-09-12,79.17
CUST0557,2021-11-06,79.02
CUST0557,2024-02-28,9.37
CUST0558,2023-10-27,30.48
CUST0558,2025-03-21,207.76
CUST0558,2023-03-29,13.8
CUST0558,2020-10-07,127.3
CUST0559,2024-09-22,101.94
CUST0559,2025-01-18,26.88
CUST0559,2024-07-28,125.06
CUST0559,2021-08-22,206.89
CUST0560,2023-03-15,17.54
CUST0560,2024-12-17,120.51
CUST0560,2024-08-21,142.24
CUST0560,2023-06-28,11.18
CUST0561,2024-11-08,187.59
CUST0561,2025-02-15,178.34
CUST0561,2025-01-06,51.67
CUST0561,2025-02-09,40.54
CUST0561,2024-06-25,67.71
CUST0561,2024-12-15,85.04
CUST0561,2024-10-02,27.23
CUST0561,2025-03-17,157.97
CUST0561,2025-04-10,66.65
CUST0561,2024-10-20,40.65
CUST0562,2024-05-09,61.74
CUST0562,2024-02-01,36.69
CUST0562,2024-07-11,3.58
CUST0562,2024-10-18,39.03
CUST0563,2025-01-17,27.9
CUST0563,2024-10-28,61.21
CUST0563,2024-07-15,142.51
CUST0563,2024-07-31,23.07
CUST0563,2024-12-14,123.55
CUST0563,2024-04-02,2.14
CUST0564,2024-06-24,191.42
CUST0564,2024-02-14,22.09
CUST0564,2024-04-16,207.46
CUST0564,2024-11-04,43.47
CUST0564,2024-02-24,128.26
CUST0564,2025-04-23,38.45
CUST0565,2023-03-01,21.81
CUST0565,2024-02-05,287.82
CUST0565,2024-05-25,375.03
CUST0565,2024-06-28,47.2
CUST0566,2023-10-24,12.06
CUST0566,2022-03-25,0.39
CUST0566,2022-01-03,752.52
CUST0566,2021-12-05,162.09
CUST0566,2023-12-31,154.52
CUST0566,2023-10-23,71.28
CUST0566,2023-07-08,35.68
CUST0566,2024-02-23,16.4
CUST0567,2025-02-10,1.82
CUST0567,2023-07-02,10.8
CUST0567,2024-10-03,52.85
CUST0567,2023-11-05,270.59
CUST0568,2025-04-17,18.41
CUST0568,2025-04-30,71.8
CUST0568,2025-04-04,66.82
CUST0568,2025-04-29,98.11
CUST0568,2024-12-06,292.22
CUST0568,2025-02-19,86.7
CUST0569,2020-09-02,20.75
CUST0569,2020-02-22,3.3
CUST0570,2022-06-05,28.63
CUST0570,2022-12-09,46.57
CUST0570,2020-12-20,29.39
CUST0570,2024-05-01,67.13
CUST0570,2025-02-18,52.32
CUST0571,2024-04-28,98.31
CUST0571,2024-12-21,5.61
CUST0571,2024-06-28,181.06
CUST0572,2025-04-08,38.39
CUST0572,2020-12-22,90.02
CUST0572,2023-02-09,23.59
CUST0572,2024-12-16,12.37
CUST0573,2022-10-15,14.58
CUST0573,2020-11-13,15.74
CUST0573,2021-01-26,119.54
CUST0573,2025-04-18,102.95
CUST0574,2021-05-27,7.53
CUST0574,2023-08-25,121.5
CUST0574,2024-04-29,51.5
CUST0574,2023-04-17,252.62
CUST0574,2023-05-11,105.06
CUST0574,2020-12-06,9.48
CUST0575,2025-01-04,68.62
CUST0575,2024-09-06,13.16
CUST0575,2024-06-15,51.24
CUST0575,2023-10-12,43.19
CUST0576,2024-09-26,160.17
CUST0576,2024-12-24,122.84
CUST0576,2024-10-02,21.12
CUST0576,2022-04-22,45.68
CUST0576,2024-12-05,11.18
CUST0577,2025-01-13,19.18
CUST0577,2023-11-04,47.59
CUST0577,2022-11-04,185.24
CUST0577,2022-11-12,103.34
CUST0577,2023-04-27,105.19
CUST0577,2023-10-14,201.61
CUST0577,2024-05-02,224.41
CUST0578,2021-06-09,159.66
CUST0578,2023-01-03,127.34
CUST0578,2021-05-19,9.01
CUST0578,2024-08-26,62.33
CUST0578,2024-07-08,19.11
CUST0578,2022-03-25,41.17
CUST0579,2024-12-02,96.65
CUST0579,2025-02-14,108.91
CUST0580,2024-05-08,367.93
CUST0580,2024-06-27,184.86
CUST0580,2024-04-30,69.49
CUST0580,2024-06-27,398.57
CUST0581,2024-05-10,263.63
CUST0581,2022-02-27,6.79
CUST0581,2024-04-11,79.72
CUST0582,2022-12-19,175.37
CUST0582,2023-04-27,82.7
CUST0582,2024-11-17,143.63
CUST0582,2023-01-28,125.04
CUST0582,2023-04-11,23.26
CUST0583,2023-10-25,303.04
CUST0583,2023-11-17,38.53
CUST0583,2024-01-17,202.57
CUST0583,2024-12-27,213.07
CUST0583,2023-06-22,43.11
CUST0583,2023-03-28,8.69
CUST0584,2021-06-23,47.19
CUST0584,2025-03-13,45.78
CUST0584,2023-07-18,74.64
CUST0584,2021-08-24,165.44
CUST0584,2024-06-04,44.91
CUST0584,2021-08-22,74.29
CUST0584,2022-04-13,111.09
CUST0585,2022-04-12,96.26
CUST0585,2025-03-18,71.23
CUST0585,2022-12-01,78.91
CUST0585,2022-02-18,44.54
CUST0585,2022-07-15,8.5
CUST0585,2024-01-06,21.49
CUST0586,2024-10-18,126.29
CUST0586,2024-06-13,77.24
CUST0586,2025-01-24,71.07
CUST0586,2024-08-16,27.86
CUST0587,2024-01-27,28.43
CUST0587,2024-05-10,103.63
CUST0587,2023-08-13,105.26
CUST0587,2024-06-13,174.02
CUST0588,2024-09-08,123.7
CUST0588,2024-11-03,0.74
CUST0588,2024-12-22,73.02
CUST0588,2024-10-28,3.83
CUST0589,2023-04-26,62.68
CUST0589,2023-07-01,27.48
CUST0589,2024-10-12,63.45
CUST0589,2024-09-23,60.78
CUST0589,2025-01-25,87.26
CUST0589,2023-12-23,44.13
CUST0589,2025-02-21,17.95
CUST0590,2025-03-09,135.21
CUST0590,2025-03-05,175.8
CUST0590,2025-02-18,343.78
CUST0590,2025-02-05,220.58
CUST0590,2024-10-13,91.76
CUST0590,2024-10-15,75.51
CUST0590,2024-06-04,2.82
CUST0591,2024-09-19,9.23
CUST0591,2024-03-29,53.39
CUST0591,2023-08-22,138.69
CUST0591,2023-10-12,118.22
CUST0591,2024-04-27,467.16
CUST0591,2024-03-05,32.56
CUST0592,2023-10-17,6.16
CUST0592,2023-09-29,219.46
CUST0592,2024-06-04,39.91
CUST0592,2023-11-25,37.77
CUST0592,2024-06-16,71.76
CUST0592,2024-02-26,282.5
CUST0592,2023-04-21,4.9
CUST0593,2024-04-21,247.0
CUST0593,2023-08-23,143.52
CUST0593,2025-01-08,70.34
CUST0593,2025-04-03,445.42
CUST0593,2025-03-31,62.6
CUST0594,2025-04-09,17.07
CUST0594,2024-08-15,294.82
CUST0595,2025-03-17,13.48
CUST0595,2024-12-17,75.4
CUST0595,2025-03-23,31.32
CUST0595,2025-02-21,2.13
CUST0595,2024-11-10,128.32
CUST0595,2025-02-08,3.3
CUST0595,2025-02-19,90.46
CUST0595,2024-11-27,77.48
CUST0595,2025-03-12,346.78
CUST0595,2025-01-19,66.21
CUST0596,2023-04-11,237.14
CUST0596,2022-09-11,21.23
CUST0596,2024-03-01,95.56
CUST0596,2023-08-27,52.04
CUST0596,2025-03-01,4.2
CUST0597,2021-07-13,77.25
CUST0597,2025-02-23,7.32
CUST0597,2021-01-13,271.86
CUST0597,2025-01-07,145.39
CUST0597,2022-10-27,107.28
CUST0597,2021-02-20,173.67
CUST0598,2024-03-27,89.77
CUST0598,2024-08-31,65.87
CUST0598,2024-03-01,97.44
CUST0598,2023-03-31,1.01
CUST0598,2022-07-13,21.67
CUST0598,2024-01-06,67.6
CUST0598,2023-01-25,300.59
CUST0599,2023-12-27,338.2
CUST0599,2024-06-02,14.0
CUST0599,2024-07-17,46.5
CUST0599,2024-03-14,2.62
CUST0599,2024-05-19,25.07
CUST0599,2023-12-03,151.63
CUST0600,2024-02-18,8.86
CUST0600,2024-03-03,164.83
CUST0600,2024-02-03,147.61
CUST0601,2023-02-10,186.65
CUST0601,2025-03-06,129.89
CUST0601,2022-03-07,395.08
CUST0601,2024-01-20,16.92
CUST0601,2023-04-25,25.58
CUST0601,2023-12-31,23.8
CUST0601,2022-11-26,157.28
CUST0601,2023-10-20,20.69
CUST0602,2023-05-18,180.33
CUST0602,2022-08-06,45.47
CUST0603,2024-12-22,7.84
CUST0603,2023-09-10,28.82
CUST0603,2021-10-11,110.66
CUST0603,2021-01-26,219.17
CUST0604,2025-02-15,9.01
CUST0604,2024-12-28,81.9
CUST0604,2024-07-10,69.87
CUST0604,2023-11-04,15.6
CUST0604,2025-03-03,58.35
CUST0604,2024-01-05,40.66
CUST0605,2025-03-08,143.13
CUST0605,2024-12-31,124.83
CUST0606,2024-11-15,39.09
CUST0606,2025-01-31,20.31
CUST0606,2024-06-02,86.02
CUST0606,2024-07-25,16.82
CUST0607,2023-11-03,8.18
CUST0607,2023-07-19,213.08
CUST0607,2022-09-12,8.11
CUST0607,2023-09-28,122.69
CUST0607,2022-04-02,252.62
CUST0607,2024-04-22,31.56
CUST0608,2025-02-01,63.62
CUST0608,2023-03-03,5.04
CUST0608,2025-04-09,21.2
CUST0608,2024-09-05,156.31
CUST0608,2023-02-20,60.51
CUST0608,2023-06-25,35.91
CUST0608,2024-10-13,48.45
CUST0609,2023-04-12,253.52
CUST0609,2024-06-30,87.13
CUST0609,2023-08-17,76.25
CUST0609,2025-01-07,90.73
CUST0610,2025-02-23,76.97
CUST0610,2024-11-16,275.78
CUST0610,2024-10-04,36.87
CUST0610,2025-01-03,203.67
CUST0611,2022-09-12,130.38
CUST0611,2023-03-06,22.27
CUST0611,2023-10-12,46.41
CUST0612,2020-08-26,170.57
CUST0612,2023-01-04,18.84
CUST0612,2020-09-28,164.94
CUST0612,2024-08-22,118.05
CUST0612,2023-07-17,81.16
CUST0613,2024-04-25,237.37
CUST0613,2023-08-08,88.52
CUST0613,2023-12-04,8.93
CUST0613,2020-11-19,59.75
CUST0613,2022-03-08,141.2
CUST0613,2023-10-31,158.05
CUST0614,2023-01-01,200.24
CUST0614,2023-05-29,38.66
CUST0614,2022-11-14,19.64
CUST0614,2023-06-04,27.36
CUST0614,2025-02-09,54.12
CUST0614,2023-02-19,28.93
CUST0614,2023-01-03,38.65
CUST0614,2024-12-05,14.5
CUST0615,2025-03-18,136.43
CUST0615,2024-06-11,16.49
CUST0615,2025-01-20,13.96
CUST0615,2024-12-04,42.41
CUST0615,2024-10-11,164.87
CUST0615,2024-05-20,28.28
CUST0615,2025-01-14,6.53
CUST0616,2024-02-18,106.55
CUST0616,2024-04-18,26.55
CUST0616,2024-04-15,199.81
CUST0616,2025-04-23,37.01
CUST0616,2024-01-19,118.46
CUST0617,2025-01-12,43.34
CUST0618,2023-11-11,162.56
CUST0618,2023-08-27,82.53
CUST0618,2025-04-30,135.05
CUST0618,2023-09-12,108.43
CUST0619,2022-05-25,61.5
CUST0619,2025-01-09,170.35
CUST0619,2024-07-19,265.81
CUST0619,2023-05-30,78.76
CUST0619,2024-06-03,108.31
CUST0619,2024-08-01,233.59
CUST0620,2025-01-16,9.36
CUST0620,2023-05-04,57.59
CUST0620,2022-12-13,26.23
CUST0620,2022-03-09,34.42
CUST0620,2022-11-13,147.96
CUST0621,2020-12-01,41.15
CUST0621,2024-06-20,9.4
CUST0621,2023-08-02,325.82
CUST0621,2022-08-07,164.64
CUST0622,2024-01-25,82.82
CUST0622,2024-04-29,287.84
CUST0622,2023-06-24,0.38
CUST0622,2024-09-26,27.2
CUST0623,2024-06-23,521.48
CUST0623,2021-06-13,113.68
CUST0623,2023-08-10,7.7
CUST0623,2020-09-22,493.81
CUST0623,2023-06-01,52.41
CUST0624,2023-10-05,0.14
CUST0624,2023-05-27,59.71
CUST0624,2023-04-08,181.32
CUST0625,2025-01-10,33.57
CUST0625,2024-12-29,157.43
CUST0625,2025-01-21,236.19
CUST0625,2025-01-23,369.24
CUST0625,2025-04-25,26.43
CUST0626,2021-05-05,56.18
CUST0626,2023-12-15,33.86
CUST0626,2021-12-17,133.48
CUST0626,2021-05-01,60.41
CUST0626,2023-10-11,453.56
CUST0627,2024-02-01,37.97
CUST0627,2024-10-12,130.65
CUST0627,2024-04-20,207.74
CUST0628,2023-04-28,33.63
CUST0628,2024-02-21,326.0
CUST0628,2024-02-27,37.52
CUST0628,2022-12-13,10.32
CUST0628,2025-04-17,74.83
CUST0628,2023-07-25,5.88
CUST0628,2025-03-25,11.71
CUST0628,2023-08-08,24.77
CUST0629,2023-08-20,148.72
CUST0629,2021-03-24,5.35
CUST0629,2021-03-06,1.29
CUST0629,2023-10-04,158.74
CUST0629,2024-10-01,64.85
CUST0629,2024-10-26,14.03
CUST0630,2023-09-02,21.97
CUST0630,2024-12-05,24.02
CUST0630,2024-09-02,112.73
CUST0630,2025-01-11,51.92
CUST0630,2024-07-27,268.16
CUST0630,2023-08-29,9.32
CUST0630,2024-06-15,71.65
CUST0630,2023-08-08,250.74
CUST0630,2025-01-02,234.46
CUST0631,2024-09-30,344.27
CUST0631,2024-02-12,246.22
CUST0631,2023-10-14,18.27
CUST0632,2024-09-18,53.83
CUST0632,2024-10-09,59.58
CUST0632,2025-03-04,91.38
CUST0633,2024-10-04,39.6
CUST0633,2023-01-20,98.88
CUST0633,2022-03-20,32.18
CUST0633,2023-11-17,240.34
CUST0633,2022-01-04,100.48
CUST0634,2021-08-28,76.01
CUST0634,2023-04-04,36.15
CUST0634,2023-07-20,49.9
CUST0635,2024-08-01,96.76
CUST0635,2024-10-02,41.59
CUST0635,2024-07-21,193.74
CUST0635,2023-12-20,57.04
CUST0636,2023-04-23,23.05
CUST0636,2024-06-18,38.81
CUST0636,2023-01-02,62.64
CUST0636,2023-06-12,286.81
CUST0637,2023-10-29,61.73
CUST0637,2024-09-14,231.02
CUST0637,2022-01-22,265.93
CUST0637,2021-10-14,48.38
CUST0638,2023-07-13,38.58
CUST0638,2021-01-07,54.78
CUST0638,2024-07-10,26.1
CUST0639,2021-05-23,30.45
CUST0639,2021-12-24,5.38
CUST0640,2025-04-07,24.25
CUST0640,2023-07-12,34.51
CUST0640,2024-07-16,18.97
CUST0640,2024-05-11,47.7
CUST0640,2025-01-18,241.73
CUST0640,2022-03-17,95.54
CUST0641,2023-08-11,83.45
CUST0641,2025-03-03,95.59
CUST0641,2024-01-02,4.04
CUST0642,2025-03-15,55.71
CUST0642,2025-03-29,13.78
CUST0642,2025-03-19,294.93
CUST0642,2024-12-31,64.47
CUST0642,2025-01-31,38.16
CUST0643,2022-11-24,83.55
CUST0643,2021-12-02,144.09
CUST0643,2023-07-14,14.68
CUST0643,2023-08-01,25.96
CUST0643,2023-08-15,214.13
CUST0643,2022-10-09,2.03
CUST0644,2025-04-22,171.15
CUST0644,2023-12-16,44.6
CUST0644,2023-10-17,77.82
CUST0645,2025-03-08,184.87
CUST0645,2024-09-22,44.97
CUST0645,2024-06-07,108.02
CUST0645,2025-03-22,63.64
CUST0645,2024-10-05,22.18
CUST0645,2024-10-15,92.05
CUST0645,2024-08-09,6.26
CUST0645,2024-12-31,53.33
CUST0646,2024-03-17,21.58
CUST0646,2024-04-17,76.92
CUST0646,2023-09-17,273.06
CUST0646,2024-03-19,180.15
CUST0646,2025-04-02,184.85
CUST0647,2024-02-19,293.56
CUST0647,2021-07-20,27.54
CUST0647,2020-11-05,27.44
CUST0647,2023-07-14,8.71
CUST0648,2022-03-17,20.67
CUST0648,2025-03-15,177.93
CUST0648,2023-10-16,145.57
CUST0648,2021-06-20,43.18
CUST0648,2021-03-04,47.29
CUST0648,2023-08-18,76.26
CUST0650,2024-09-04,21.26
CUST0650,2024-10-19,70.17
CUST0650,2021-12-06,200.73
CUST0650,2023-12-17,27.62
CUST0651,2024-09-22,67.99
CUST0651,2022-06-02,4.09
CUST0651,2023-04-08,415.55
CUST0651,2024-08-21,48.37
CUST0651,2024-04-24,16.51
CUST0651,2021-12-14,109.87
CUST0651,2021-11-19,33.45
CUST0652,2024-01-28,153.23
CUST0652,2024-01-25,50.22
CUST0652,2025-03-26,103.86
CUST0652,2024-03-23,16.32
CUST0652,2023-11-20,269.78
CUST0652,2024-05-11,48.3
CUST0652,2024-04-09,130.76
CUST0653,2024-04-21,66.76
CUST0654,2022-07-30,229.87
CUST0654,2024-11-07,241.71
CUST0654,2022-05-16,287.02
CUST0654,2023-11-24,73.44
CUST0654,2024-03-19,113.04
CUST0654,2022-11-24,150.74
CUST0654,2023-03-11,14.04
CUST0655,2023-11-07,20.2
CUST0655,2023-08-30,45.42
CUST0655,2025-01-15,56.64
CUST0656,2024-02-29,85.33
CUST0656,2025-01-16,101.45
CUST0656,2023-10-04,81.35
CUST0657,2023-11-18,106.13
CUST0657,2024-03-06,96.39
CUST0657,2024-07-08,37.08
CUST0657,2022-09-26,8.97
CUST0657,2022-10-18,9.53
CUST0657,2024-01-04,256.69
CUST0658,2023-03-23,27.0
CUST0658,2024-02-24,220.5
CUST0658,2022-12-19,0.92
CUST0658,2022-06-17,22.49
CUST0658,2023-06-21,319.48
CUST0659,2023-09-01,28.07
CUST0659,2024-02-08,213.27
CUST0659,2023-04-26,53.77
CUST0660,2023-12-27,117.95
CUST0660,2024-11-04,84.84
CUST0660,2024-09-14,238.01
CUST0660,2025-04-11,13.07
CUST0660,2024-02-13,76.36
CUST0660,2024-01-06,211.58
CUST0660,2024-06-09,52.77
CUST0661,2024-05-13,290.27
CUST0661,2023-03-19,33.22
CUST0661,2022-10-20,61.78
CUST0662,2024-10-27,291.46
CUST0662,2025-02-20,14.22
CUST0662,2025-02-22,149.02
CUST0662,2024-09-27,30.76
CUST0662,2025-02-07,271.2
CUST0662,2024-09-26,127.28
CUST0662,2024-09-02,140.17
CUST0663,2025-02-28,327.98
CUST0663,2024-02-07,220.93
CUST0663,2025-04-24,31.52
CUST0663,2024-12-30,173.03
CUST0664,2022-12-12,124.18
CUST0664,2023-12-30,5.34
CUST0664,2024-06-13,196.43
CUST0664,2023-01-21,61.3
CUST0664,2024-01-23,30.44
CUST0664,2024-09-05,27.68
CUST0664,2023-11-29,65.97
CUST0665,2024-11-03,69.6
CUST0665,2023-07-06,26.61
CUST0665,2024-06-04,52.69
CUST0665,2024-09-19,151.45
CUST0665,2024-12-15,147.5
CUST0665,2024-05-28,25.89
CUST0665,2024-08-01,255.39
CUST0666,2022-10-21,167.52
CUST0666,2024-06-17,78.04
CUST0666,2022-05-29,14.05
CUST0666,2022-08-27,145.31
CUST0666,2024-07-07,269.48
CUST0666,2022-09-04,294.33
CUST0666,2022-01-14,46.05
CUST0667,2024-11-24,29.14
CUST0667,2025-01-27,52.19
CUST0667,2024-07-16,48.32
CUST0667,2025-04-01,158.31
CUST0668,2024-10-18,94.59
CUST0668,2025-03-05,83.41
CUST0668,2024-11-10,125.42
CUST0668,2024-01-23,277.59
CUST0669,2024-07-08,11.66
CUST0669,2024-01-04,294.56
CUST0669,2024-09-10,55.05
CUST0669,2024-02-17,0.94
CUST0669,2023-10-11,58.41
CUST0669,2023-05-21,4.72
CUST0669,2022-11-30,78.5
CUST0670,2023-03-26,75.91
CUST0670,2023-03-12,33.48
CUST0670,2024-11-26,4.82
CUST0670,2023-02-21,110.43
CUST0670,2025-03-07,198.61
